feature,importance
customerID_C00004007,0.0
customerID_C00004008,0.0
customerID_C00004010,0.0
customerID_C00004011,0.0
customerID_C00004012,0.0
customerID_C00004013,0.0
customerID_C00004014,0.0
customerID_C00004015,0.0
customerID_C00004016,0.0
customerID_C00004017,0.0
customerID_C00004018,0.0
customerID_C00004019,0.0
customerID_C00004020,0.0
customerID_C00004022,0.0
customerID_C00004025,0.0
customerID_C00004026,0.0
customerID_C00004027,0.0
customerID_C00004028,0.0
customerID_C00004029,0.0
customerID_C00004030,0.0
customerID_C00004031,0.0
customerID_C00004033,0.0
customerID_C00004034,0.0
customerID_C00004035,0.0
customerID_C00004036,0.0
customerID_C00004037,0.0
customerID_C00004038,0.0
customerID_C00004039,0.0
customerID_C00004040,0.0
customerID_C00004041,0.0
customerID_C00004042,0.0
customerID_C00004043,0.0
customerID_C00004044,0.0
customerID_C00004045,0.0
customerID_C00004046,0.0
customerID_C00004047,0.0
customerID_C00004048,0.0
customerID_C00004050,0.0
customerID_C00004051,0.0
customerID_C00004052,0.0
customerID_C00004055,0.0
customerID_C00004057,0.0
customerID_C00004060,0.0
customerID_C00004061,0.0
customerID_C00004062,0.0
customerID_C00004064,0.0
customerID_C00004066,0.0
customerID_C00004068,0.0
customerID_C00004069,0.0
customerID_C00004070,0.0
customerID_C00004071,0.0
customerID_C00004072,0.0
customerID_C00004076,0.0
customerID_C00004077,0.0
customerID_C00004078,0.0
customerID_C00004081,0.0
customerID_C00004082,0.0
customerID_C00004083,0.0
customerID_C00004084,0.0
customerID_C00004085,0.0
customerID_C00004086,0.0
customerID_C00004087,0.0
customerID_C00004089,0.0
customerID_C00004090,0.0
customerID_C00004091,0.0
customerID_C00004092,0.0
customerID_C00004093,0.0
customerID_C00004094,0.0
customerID_C00004095,0.0
customerID_C00004096,0.0
customerID_C00004099,0.0
customerID_C00004100,0.0
customerID_C00004101,0.0
customerID_C00004102,0.0
customerID_C00004104,0.0
customerID_C00004108,0.0
customerID_C00004109,0.0
customerID_C00004110,0.0
customerID_C00004111,0.0
customerID_C00004112,0.0
customerID_C00004114,0.0
customerID_C00004115,0.0
customerID_C00004116,0.0
customerID_C00004118,0.0
customerID_C00004120,0.0
customerID_C00004121,0.0
customerID_C00004123,0.0
customerID_C00004124,0.0
customerID_C00004125,0.0
customerID_C00004127,0.0
customerID_C00004129,0.0
customerID_C00004130,0.0
customerID_C00004131,0.0
customerID_C00004132,0.0
customerID_C00004133,0.0
customerID_C00004134,0.0
customerID_C00004136,0.0
customerID_C00004139,0.0
customerID_C00004140,0.0
customerID_C00004142,0.0
customerID_C00004144,0.0
customerID_C00004145,0.0
customerID_C00004147,0.0
customerID_C00004148,0.0
customerID_C00004149,0.0
customerID_C00004150,0.0
customerID_C00004151,0.0
customerID_C00004152,0.0
customerID_C00004153,0.0
customerID_C00004154,0.0
customerID_C00004155,0.0
customerID_C00004156,0.0
customerID_C00004157,0.0
customerID_C00004158,0.0
customerID_C00004159,0.0
customerID_C00004160,0.0
customerID_C00004161,0.0
customerID_C00004163,0.0
customerID_C00004164,0.0
customerID_C00004165,0.0
customerID_C00004168,0.0
customerID_C00004169,0.0
customerID_C00004170,0.0
customerID_C00004171,0.0
customerID_C00004172,0.0
customerID_C00004173,0.0
customerID_C00004176,0.0
customerID_C00004177,0.0
customerID_C00004178,0.0
customerID_C00004179,0.0
customerID_C00004180,0.0
customerID_C00004181,0.0
customerID_C00004182,0.0
customerID_C00004184,0.0
customerID_C00004185,0.0
customerID_C00004186,0.0
customerID_C00004187,0.0
customerID_C00004188,0.0
customerID_C00004192,0.0
customerID_C00004193,0.0
customerID_C00004194,0.0
customerID_C00004195,0.0
customerID_C00004196,0.0
customerID_C00004197,0.0
customerID_C00004198,0.0
customerID_C00004199,0.0
customerID_C00004200,0.0
customerID_C00004201,0.0
customerID_C00004202,0.0
customerID_C00004203,0.0
customerID_C00004204,0.0
customerID_C00004207,0.0
customerID_C00004208,0.0
customerID_C00004209,0.0
customerID_C00004211,0.0
customerID_C00004212,0.0
customerID_C00004213,0.0
customerID_C00004215,0.0
customerID_C00004216,0.0
customerID_C00004217,0.0
customerID_C00004218,0.0
customerID_C00004219,0.0
customerID_C00004220,0.0
customerID_C00004221,0.0
customerID_C00004222,0.0
customerID_C00004224,0.0
customerID_C00004225,0.0
customerID_C00004227,0.0
customerID_C00004228,0.0
customerID_C00004229,0.0
customerID_C00004230,0.0
customerID_C00004233,0.0
customerID_C00004234,0.0
customerID_C00004235,0.0
customerID_C00004236,0.0
customerID_C00004237,0.0
customerID_C00004238,0.0
customerID_C00004239,0.0
customerID_C00004240,0.0
customerID_C00004241,0.0
customerID_C00004242,0.0
customerID_C00004243,0.0
customerID_C00004244,0.0
customerID_C00004245,0.0
customerID_C00004247,0.0
customerID_C00004248,0.0
customerID_C00004250,0.0
customerID_C00004252,0.0
customerID_C00004253,0.0
customerID_C00004254,0.0
customerID_C00004255,0.0
customerID_C00004256,0.0
customerID_C00004257,0.0
customerID_C00004260,0.0
customerID_C00004261,0.0
customerID_C00004262,0.0
customerID_C00004263,0.0
customerID_C00004264,0.0
customerID_C00004265,0.0
customerID_C00004266,0.0
customerID_C00004267,0.0
customerID_C00004269,0.0
customerID_C00004271,0.0
customerID_C00004272,0.0
customerID_C00004274,0.0
customerID_C00004275,0.0
customerID_C00004276,0.0
customerID_C00004277,0.0
customerID_C00004278,0.0
customerID_C00004280,0.0
customerID_C00004281,0.0
customerID_C00004282,0.0
customerID_C00004283,0.0
customerID_C00004284,0.0
customerID_C00004285,0.0
customerID_C00004287,0.0
customerID_C00004288,0.0
customerID_C00004289,0.0
customerID_C00004291,0.0
customerID_C00004292,0.0
customerID_C00004293,0.0
customerID_C00004295,0.0
customerID_C00004296,0.0
customerID_C00004297,0.0
customerID_C00004298,0.0
customerID_C00004300,0.0
customerID_C00004301,0.0
customerID_C00004302,0.0
customerID_C00004303,0.0
customerID_C00004304,0.0
customerID_C00004305,0.0
customerID_C00004306,0.0
customerID_C00004307,0.0
customerID_C00004308,0.0
customerID_C00004310,0.0
customerID_C00004311,0.0
customerID_C00004312,0.0
customerID_C00004313,0.0
customerID_C00004314,0.0
customerID_C00004316,0.0
customerID_C00004317,0.0
customerID_C00004318,0.0
customerID_C00004319,0.0
customerID_C00004320,0.0
customerID_C00004321,0.0
customerID_C00004323,0.0
customerID_C00004324,0.0
customerID_C00004325,0.0
customerID_C00004326,0.0
customerID_C00004327,0.0
customerID_C00004329,0.0
customerID_C00004330,0.0
customerID_C00004331,0.0
customerID_C00004332,0.0
customerID_C00004334,0.0
customerID_C00004336,0.0
customerID_C00004337,0.0
customerID_C00004338,0.0
customerID_C00004339,0.0
customerID_C00004341,0.0
customerID_C00004342,0.0
customerID_C00004343,0.0
customerID_C00004344,0.0
customerID_C00004345,0.0
customerID_C00004347,0.0
customerID_C00004350,0.0
customerID_C00004352,0.0
customerID_C00004354,0.0
customerID_C00004355,0.0
customerID_C00004356,0.0
customerID_C00004358,0.0
customerID_C00004359,0.0
customerID_C00004360,0.0
customerID_C00004361,0.0
customerID_C00004362,0.0
customerID_C00004363,0.0
customerID_C00004367,0.0
customerID_C00004368,0.0
customerID_C00004370,0.0
customerID_C00004371,0.0
customerID_C00004372,0.0
customerID_C00004373,0.0
customerID_C00004374,0.0
customerID_C00004375,0.0
customerID_C00004376,0.0
customerID_C00004377,0.0
customerID_C00004378,0.0
customerID_C00004382,0.0
customerID_C00004384,0.0
customerID_C00004385,0.0
customerID_C00004386,0.0
customerID_C00004387,0.0
customerID_C00004388,0.0
customerID_C00004389,0.0
customerID_C00004390,0.0
customerID_C00004391,0.0
customerID_C00004393,0.0
customerID_C00004394,0.0
customerID_C00004395,0.0
customerID_C00004396,0.0
customerID_C00004398,0.0
customerID_C00004399,0.0
customerID_C00004400,0.0
customerID_C00004401,0.0
customerID_C00004402,0.0
customerID_C00004403,0.0
customerID_C00004404,0.0
customerID_C00004405,0.0
customerID_C00004406,0.0
customerID_C00004409,0.0
customerID_C00004411,0.0
customerID_C00004412,0.0
customerID_C00004414,0.0
customerID_C00004415,0.0
customerID_C00004416,0.0
customerID_C00004417,0.0
customerID_C00004419,0.0
customerID_C00004420,0.0
customerID_C00004421,0.0
customerID_C00004422,0.0
customerID_C00004423,0.0
customerID_C00004424,0.0
customerID_C00004425,0.0
customerID_C00004426,0.0
customerID_C00004427,0.0
customerID_C00004429,0.0
customerID_C00000003,0.0
customerID_C00004433,0.0
customerID_C00004435,0.0
customerID_C00004436,0.0
customerID_C00004438,0.0
customerID_C00004439,0.0
customerID_C00004440,0.0
customerID_C00004441,0.0
customerID_C00004442,0.0
customerID_C00004444,0.0
customerID_C00004445,0.0
customerID_C00004446,0.0
customerID_C00004448,0.0
customerID_C00004449,0.0
customerID_C00004450,0.0
customerID_C00004451,0.0
customerID_C00004452,0.0
customerID_C00004453,0.0
customerID_C00004454,0.0
customerID_C00004455,0.0
customerID_C00004456,0.0
customerID_C00004457,0.0
customerID_C00004458,0.0
customerID_C00004459,0.0
customerID_C00004463,0.0
customerID_C00004465,0.0
customerID_C00004466,0.0
customerID_C00004469,0.0
customerID_C00004471,0.0
customerID_C00004472,0.0
customerID_C00004473,0.0
customerID_C00004474,0.0
customerID_C00004475,0.0
customerID_C00004476,0.0
customerID_C00004477,0.0
customerID_C00004478,0.0
customerID_C00004479,0.0
customerID_C00004482,0.0
customerID_C00004483,0.0
customerID_C00004484,0.0
customerID_C00000005,0.0
customerID_C00004488,0.0
customerID_C00004490,0.0
customerID_C00004491,0.0
customerID_C00004492,0.0
customerID_C00004493,0.0
customerID_C00004495,0.0
customerID_C00004496,0.0
customerID_C00004497,0.0
customerID_C00004499,0.0
customerID_C00004500,0.0
customerID_C00004501,0.0
customerID_C00004502,0.0
customerID_C00004503,0.0
customerID_C00004504,0.0
customerID_C00004505,0.0
customerID_C00004506,0.0
customerID_C00004507,0.0
customerID_C00004508,0.0
customerID_C00004509,0.0
customerID_C00004510,0.0
customerID_C00004511,0.0
customerID_C00004512,0.0
customerID_C00004513,0.0
customerID_C00004515,0.0
customerID_C00004516,0.0
customerID_C00004517,0.0
customerID_C00004518,0.0
customerID_C00004519,0.0
customerID_C00004520,0.0
customerID_C00004522,0.0
customerID_C00004526,0.0
customerID_C00004527,0.0
customerID_C00004528,0.0
customerID_C00004529,0.0
customerID_C00004530,0.0
customerID_C00004531,0.0
customerID_C00004532,0.0
customerID_C00004533,0.0
customerID_C00004534,0.0
customerID_C00004535,0.0
customerID_C00004536,0.0
customerID_C00004538,0.0
customerID_C00004539,0.0
customerID_C00004540,0.0
customerID_C00004542,0.0
customerID_C00004543,0.0
customerID_C00004544,0.0
customerID_C00004546,0.0
customerID_C00004547,0.0
customerID_C00004548,0.0
customerID_C00004549,0.0
customerID_C00004550,0.0
customerID_C00004554,0.0
customerID_C00004555,0.0
customerID_C00004558,0.0
customerID_C00004559,0.0
customerID_C00004562,0.0
customerID_C00004563,0.0
customerID_C00004564,0.0
customerID_C00004565,0.0
customerID_C00004566,0.0
customerID_C00004567,0.0
customerID_C00004568,0.0
customerID_C00004570,0.0
customerID_C00004571,0.0
customerID_C00004573,0.0
customerID_C00004574,0.0
customerID_C00004575,0.0
customerID_C00004577,0.0
customerID_C00004579,0.0
customerID_C00004580,0.0
customerID_C00004582,0.0
customerID_C00004583,0.0
customerID_C00004584,0.0
customerID_C00004585,0.0
customerID_C00004586,0.0
customerID_C00004587,0.0
customerID_C00004588,0.0
customerID_C00004589,0.0
customerID_C00004590,0.0
customerID_C00004592,0.0
customerID_C00004594,0.0
customerID_C00004595,0.0
customerID_C00004598,0.0
customerID_C00004599,0.0
customerID_C00004600,0.0
customerID_C00004601,0.0
customerID_C00004602,0.0
customerID_C00004603,0.0
customerID_C00004604,0.0
customerID_C00004605,0.0
customerID_C00004606,0.0
customerID_C00004608,0.0
customerID_C00004609,0.0
customerID_C00004610,0.0
customerID_C00004611,0.0
customerID_C00004612,0.0
customerID_C00004614,0.0
customerID_C00004615,0.0
customerID_C00004616,0.0
customerID_C00004617,0.0
customerID_C00004618,0.0
customerID_C00004619,0.0
customerID_C00004621,0.0
customerID_C00004622,0.0
customerID_C00004623,0.0
customerID_C00004625,0.0
customerID_C00004626,0.0
customerID_C00004627,0.0
customerID_C00004629,0.0
customerID_C00004630,0.0
customerID_C00004631,0.0
customerID_C00004634,0.0
customerID_C00004635,0.0
customerID_C00004636,0.0
customerID_C00004637,0.0
customerID_C00004640,0.0
customerID_C00004642,0.0
customerID_C00004644,0.0
customerID_C00004645,0.0
customerID_C00004646,0.0
customerID_C00004648,0.0
customerID_C00004651,0.0
customerID_C00004652,0.0
customerID_C00004653,0.0
customerID_C00004654,0.0
customerID_C00004656,0.0
customerID_C00004657,0.0
customerID_C00004658,0.0
customerID_C00004659,0.0
customerID_C00004660,0.0
customerID_C00004661,0.0
customerID_C00004662,0.0
customerID_C00004664,0.0
customerID_C00004667,0.0
customerID_C00004669,0.0
customerID_C00004670,0.0
customerID_C00004671,0.0
customerID_C00004672,0.0
customerID_C00004673,0.0
customerID_C00004674,0.0
customerID_C00004675,0.0
customerID_C00004676,0.0
customerID_C00004677,0.0
customerID_C00004678,0.0
customerID_C00004679,0.0
customerID_C00004680,0.0
customerID_C00004681,0.0
customerID_C00004682,0.0
customerID_C00004684,0.0
customerID_C00004685,0.0
customerID_C00004686,0.0
customerID_C00004687,0.0
customerID_C00004688,0.0
customerID_C00004689,0.0
customerID_C00004690,0.0
customerID_C00004691,0.0
customerID_C00004692,0.0
customerID_C00004693,0.0
customerID_C00004694,0.0
customerID_C00004695,0.0
customerID_C00004697,0.0
customerID_C00004698,0.0
customerID_C00004699,0.0
customerID_C00004700,0.0
customerID_C00004702,0.0
customerID_C00004703,0.0
customerID_C00004704,0.0
customerID_C00004705,0.0
customerID_C00004706,0.0
customerID_C00004707,0.0
customerID_C00004708,0.0
customerID_C00004709,0.0
customerID_C00004710,0.0
customerID_C00004711,0.0
customerID_C00004714,0.0
customerID_C00004715,0.0
customerID_C00004716,0.0
customerID_C00004717,0.0
customerID_C00004718,0.0
customerID_C00004719,0.0
customerID_C00004721,0.0
customerID_C00004722,0.0
customerID_C00004723,0.0
customerID_C00004725,0.0
customerID_C00004726,0.0
customerID_C00004729,0.0
customerID_C00004731,0.0
customerID_C00004732,0.0
customerID_C00004733,0.0
customerID_C00004734,0.0
customerID_C00004735,0.0
customerID_C00004736,0.0
customerID_C00004737,0.0
customerID_C00004738,0.0
customerID_C00004739,0.0
customerID_C00004741,0.0
customerID_C00004742,0.0
customerID_C00004744,0.0
customerID_C00004747,0.0
customerID_C00004748,0.0
customerID_C00004749,0.0
customerID_C00004750,0.0
customerID_C00004752,0.0
customerID_C00004753,0.0
customerID_C00004756,0.0
customerID_C00004757,0.0
customerID_C00004758,0.0
customerID_C00004759,0.0
customerID_C00004760,0.0
customerID_C00004761,0.0
customerID_C00004762,0.0
customerID_C00004763,0.0
customerID_C00004764,0.0
customerID_C00004765,0.0
customerID_C00004766,0.0
customerID_C00004767,0.0
customerID_C00004768,0.0
customerID_C00004769,0.0
customerID_C00004770,0.0
customerID_C00004771,0.0
customerID_C00004772,0.0
customerID_C00004773,0.0
customerID_C00004774,0.0
customerID_C00004775,0.0
customerID_C00004776,0.0
customerID_C00004777,0.0
customerID_C00004778,0.0
customerID_C00004779,0.0
customerID_C00004780,0.0
customerID_C00004781,0.0
customerID_C00004782,0.0
customerID_C00004783,0.0
customerID_C00004784,0.0
customerID_C00004785,0.0
customerID_C00004787,0.0
customerID_C00004788,0.0
customerID_C00004789,0.0
customerID_C00004790,0.0
customerID_C00004791,0.0
customerID_C00004792,0.0
customerID_C00004793,0.0
customerID_C00004794,0.0
customerID_C00004795,0.0
customerID_C00004796,0.0
customerID_C00004799,0.0
customerID_C00004800,0.0
customerID_C00004801,0.0
customerID_C00004803,0.0
customerID_C00004804,0.0
customerID_C00004805,0.0
customerID_C00004806,0.0
customerID_C00004807,0.0
customerID_C00004808,0.0
customerID_C00004813,0.0
customerID_C00004814,0.0
customerID_C00004815,0.0
customerID_C00004816,0.0
customerID_C00004817,0.0
customerID_C00004818,0.0
customerID_C00004819,0.0
customerID_C00004820,0.0
customerID_C00004821,0.0
customerID_C00004822,0.0
customerID_C00004823,0.0
customerID_C00004824,0.0
customerID_C00004825,0.0
customerID_C00004826,0.0
customerID_C00004827,0.0
customerID_C00004828,0.0
customerID_C00004829,0.0
customerID_C00004832,0.0
customerID_C00004833,0.0
customerID_C00004834,0.0
customerID_C00004835,0.0
customerID_C00004836,0.0
customerID_C00004837,0.0
customerID_C00004838,0.0
customerID_C00004839,0.0
customerID_C00004840,0.0
customerID_C00004842,0.0
customerID_C00004843,0.0
customerID_C00004844,0.0
customerID_C00004845,0.0
customerID_C00004846,0.0
customerID_C00004847,0.0
customerID_C00004849,0.0
customerID_C00004850,0.0
customerID_C00004851,0.0
customerID_C00004853,0.0
customerID_C00004855,0.0
customerID_C00004856,0.0
customerID_C00004857,0.0
customerID_C00004858,0.0
customerID_C00004859,0.0
customerID_C00004861,0.0
customerID_C00004862,0.0
customerID_C00004863,0.0
customerID_C00004864,0.0
customerID_C00004865,0.0
customerID_C00004866,0.0
customerID_C00004868,0.0
customerID_C00004869,0.0
customerID_C00004870,0.0
customerID_C00004872,0.0
customerID_C00004873,0.0
customerID_C00004875,0.0
customerID_C00004876,0.0
customerID_C00004877,0.0
customerID_C00004878,0.0
customerID_C00004879,0.0
customerID_C00004882,0.0
customerID_C00004883,0.0
customerID_C00004884,0.0
customerID_C00004885,0.0
customerID_C00004886,0.0
customerID_C00004888,0.0
customerID_C00004889,0.0
customerID_C00004890,0.0
customerID_C00004891,0.0
customerID_C00004892,0.0
customerID_C00004893,0.0
customerID_C00004894,0.0
customerID_C00004896,0.0
customerID_C00004897,0.0
customerID_C00004898,0.0
customerID_C00004899,0.0
customerID_C00004901,0.0
customerID_C00004902,0.0
customerID_C00004903,0.0
customerID_C00004904,0.0
customerID_C00004906,0.0
customerID_C00004907,0.0
customerID_C00004908,0.0
customerID_C00004909,0.0
customerID_C00004910,0.0
customerID_C00004911,0.0
customerID_C00004913,0.0
customerID_C00004914,0.0
customerID_C00004915,0.0
customerID_C00004917,0.0
customerID_C00004918,0.0
customerID_C00004919,0.0
customerID_C00004920,0.0
customerID_C00004921,0.0
customerID_C00004922,0.0
customerID_C00004923,0.0
customerID_C00004924,0.0
customerID_C00004927,0.0
customerID_C00004928,0.0
customerID_C00004929,0.0
customerID_C00004930,0.0
customerID_C00004931,0.0
customerID_C00004932,0.0
customerID_C00004935,0.0
customerID_C00004936,0.0
customerID_C00004937,0.0
customerID_C00004938,0.0
customerID_C00004939,0.0
customerID_C00004940,0.0
customerID_C00004942,0.0
customerID_C00004943,0.0
customerID_C00004944,0.0
customerID_C00004947,0.0
customerID_C00004949,0.0
customerID_C00004950,0.0
customerID_C00004952,0.0
customerID_C00004953,0.0
customerID_C00004954,0.0
customerID_C00004955,0.0
customerID_C00004956,0.0
customerID_C00004957,0.0
customerID_C00004958,0.0
customerID_C00004960,0.0
customerID_C00004961,0.0
customerID_C00004962,0.0
customerID_C00004963,0.0
customerID_C00004964,0.0
customerID_C00004966,0.0
customerID_C00004970,0.0
customerID_C00004971,0.0
customerID_C00004972,0.0
customerID_C00004974,0.0
customerID_C00004975,0.0
customerID_C00004976,0.0
customerID_C00004978,0.0
customerID_C00004979,0.0
customerID_C00004980,0.0
customerID_C00004981,0.0
customerID_C00004983,0.0
customerID_C00004984,0.0
customerID_C00004985,0.0
customerID_C00004986,0.0
customerID_C00004988,0.0
customerID_C00004990,0.0
customerID_C00004991,0.0
customerID_C00004992,0.0
customerID_C00004993,0.0
customerID_C00004995,0.0
customerID_C00004996,0.0
customerID_C00004997,0.0
customerID_C00004998,0.0
customerID_C00004999,0.0
customerID_C00005000,0.0
customerID_C00005001,0.0
customerID_C00005002,0.0
customerID_C00005003,0.0
customerID_C00005004,0.0
customerID_C00005005,0.0
customerID_C00005006,0.0
customerID_C00005007,0.0
customerID_C00005008,0.0
customerID_C00005010,0.0
customerID_C00005013,0.0
customerID_C00005014,0.0
customerID_C00005015,0.0
customerID_C00005016,0.0
customerID_C00005017,0.0
customerID_C00005018,0.0
customerID_C00005019,0.0
customerID_C00005021,0.0
customerID_C00005022,0.0
customerID_C00005024,0.0
customerID_C00005025,0.0
customerID_C00005026,0.0
customerID_C00005028,0.0
customerID_C00005029,0.0
customerID_C00005030,0.0
customerID_C00005031,0.0
customerID_C00005032,0.0
customerID_C00005033,0.0
customerID_C00005034,0.0
customerID_C00005035,0.0
customerID_C00005036,0.0
customerID_C00005037,0.0
customerID_C00005038,0.0
customerID_C00005039,0.0
customerID_C00005040,0.0
customerID_C00005041,0.0
customerID_C00005042,0.0
customerID_C00005043,0.0
customerID_C00005045,0.0
customerID_C00005046,0.0
customerID_C00005047,0.0
customerID_C00005048,0.0
customerID_C00005049,0.0
customerID_C00005050,0.0
customerID_C00005051,0.0
customerID_C00005053,0.0
customerID_C00005054,0.0
customerID_C00005055,0.0
customerID_C00005056,0.0
customerID_C00005057,0.0
customerID_C00005058,0.0
customerID_C00005060,0.0
customerID_C00005061,0.0
customerID_C00005062,0.0
customerID_C00005063,0.0
customerID_C00005064,0.0
customerID_C00005065,0.0
customerID_C00005066,0.0
customerID_C00005067,0.0
customerID_C00005068,0.0
customerID_C00005069,0.0
customerID_C00005070,0.0
customerID_C00005071,0.0
customerID_C00005072,0.0
customerID_C00005073,0.0
customerID_C00005074,0.0
customerID_C00005075,0.0
customerID_C00005076,0.0
customerID_C00005077,0.0
customerID_C00005079,0.0
customerID_C00005080,0.0
customerID_C00005082,0.0
customerID_C00005083,0.0
customerID_C00005084,0.0
customerID_C00005086,0.0
customerID_C00005088,0.0
customerID_C00005091,0.0
customerID_C00005092,0.0
customerID_C00005093,0.0
customerID_C00005094,0.0
customerID_C00005096,0.0
customerID_C00005097,0.0
customerID_C00005098,0.0
customerID_C00005099,0.0
customerID_C00005100,0.0
customerID_C00005101,0.0
customerID_C00005102,0.0
customerID_C00005103,0.0
customerID_C00005104,0.0
customerID_C00005105,0.0
customerID_C00005107,0.0
customerID_C00005108,0.0
customerID_C00005109,0.0
customerID_C00005110,0.0
customerID_C00005111,0.0
customerID_C00005112,0.0
customerID_C00005113,0.0
customerID_C00005114,0.0
customerID_C00005115,0.0
customerID_C00005116,0.0
customerID_C00005117,0.0
customerID_C00005118,0.0
customerID_C00005119,0.0
customerID_C00005120,0.0
customerID_C00005121,0.0
customerID_C00005123,0.0
customerID_C00005124,0.0
customerID_C00005125,0.0
customerID_C00005126,0.0
customerID_C00005127,0.0
customerID_C00005128,0.0
customerID_C00005129,0.0
customerID_C00005130,0.0
customerID_C00005132,0.0
customerID_C00005133,0.0
customerID_C00005134,0.0
customerID_C00005135,0.0
customerID_C00005136,0.0
customerID_C00005137,0.0
customerID_C00005139,0.0
customerID_C00005141,0.0
customerID_C00005142,0.0
customerID_C00005143,0.0
customerID_C00005144,0.0
customerID_C00005145,0.0
customerID_C00005146,0.0
customerID_C00005147,0.0
customerID_C00005148,0.0
customerID_C00005149,0.0
customerID_C00005150,0.0
customerID_C00005151,0.0
customerID_C00005152,0.0
customerID_C00005153,0.0
customerID_C00005154,0.0
customerID_C00005156,0.0
customerID_C00005157,0.0
customerID_C00005158,0.0
customerID_C00005159,0.0
customerID_C00005160,0.0
customerID_C00005161,0.0
customerID_C00005162,0.0
customerID_C00005163,0.0
customerID_C00005164,0.0
customerID_C00005165,0.0
customerID_C00005166,0.0
customerID_C00005167,0.0
customerID_C00005168,0.0
customerID_C00005170,0.0
customerID_C00005171,0.0
customerID_C00005172,0.0
customerID_C00005173,0.0
customerID_C00005174,0.0
customerID_C00005175,0.0
customerID_C00005176,0.0
customerID_C00005177,0.0
customerID_C00005178,0.0
customerID_C00005179,0.0
customerID_C00005181,0.0
customerID_C00005182,0.0
customerID_C00005184,0.0
customerID_C00005185,0.0
customerID_C00005186,0.0
customerID_C00005187,0.0
customerID_C00005188,0.0
customerID_C00005189,0.0
customerID_C00005190,0.0
customerID_C00005191,0.0
customerID_C00005193,0.0
customerID_C00005194,0.0
customerID_C00005195,0.0
customerID_C00005196,0.0
customerID_C00005197,0.0
customerID_C00005198,0.0
customerID_C00005199,0.0
customerID_C00005200,0.0
customerID_C00005201,0.0
customerID_C00005202,0.0
customerID_C00005203,0.0
customerID_C00005204,0.0
customerID_C00005205,0.0
customerID_C00005207,0.0
customerID_C00005208,0.0
customerID_C00005209,0.0
customerID_C00005210,0.0
customerID_C00005211,0.0
customerID_C00005212,0.0
customerID_C00005213,0.0
customerID_C00005214,0.0
customerID_C00005215,0.0
customerID_C00005216,0.0
customerID_C00000008,0.0
customerID_C00005220,0.0
customerID_C00005221,0.0
customerID_C00005222,0.0
customerID_C00005223,0.0
customerID_C00005224,0.0
customerID_C00005225,0.0
customerID_C00005226,0.0
customerID_C00005227,0.0
customerID_C00005228,0.0
customerID_C00005230,0.0
customerID_C00005231,0.0
customerID_C00005232,0.0
customerID_C00005234,0.0
customerID_C00005235,0.0
customerID_C00005237,0.0
customerID_C00000009,0.0
customerID_C00005239,0.0
customerID_C00005240,0.0
customerID_C00005243,0.0
customerID_C00005244,0.0
customerID_C00005245,0.0
customerID_C00005246,0.0
customerID_C00005248,0.0
customerID_C00005249,0.0
customerID_C00005250,0.0
customerID_C00005251,0.0
customerID_C00005252,0.0
customerID_C00005253,0.0
customerID_C00005254,0.0
customerID_C00005255,0.0
customerID_C00005257,0.0
customerID_C00005258,0.0
customerID_C00005260,0.0
customerID_C00005261,0.0
customerID_C00005262,0.0
customerID_C00005263,0.0
customerID_C00005265,0.0
customerID_C00005266,0.0
customerID_C00005267,0.0
customerID_C00005268,0.0
customerID_C00005269,0.0
customerID_C00005270,0.0
customerID_C00005272,0.0
customerID_C00005274,0.0
customerID_C00005275,0.0
customerID_C00005276,0.0
customerID_C00005277,0.0
customerID_C00005278,0.0
customerID_C00005279,0.0
customerID_C00005281,0.0
customerID_C00005283,0.0
customerID_C00005284,0.0
customerID_C00005285,0.0
customerID_C00005286,0.0
customerID_C00005287,0.0
customerID_C00005288,0.0
customerID_C00005289,0.0
customerID_C00005290,0.0
customerID_C00005291,0.0
customerID_C00005293,0.0
customerID_C00005294,0.0
customerID_C00005295,0.0
customerID_C00005296,0.0
customerID_C00005297,0.0
customerID_C00005298,0.0
customerID_C00005299,0.0
customerID_C00005300,0.0
customerID_C00005303,0.0
customerID_C00005304,0.0
customerID_C00005305,0.0
customerID_C00005306,0.0
customerID_C00005307,0.0
customerID_C00005308,0.0
customerID_C00005309,0.0
customerID_C00005310,0.0
customerID_C00005312,0.0
customerID_C00005313,0.0
customerID_C00005315,0.0
customerID_C00005316,0.0
customerID_C00005317,0.0
customerID_C00005318,0.0
customerID_C00005319,0.0
customerID_C00005320,0.0
customerID_C00005321,0.0
customerID_C00005322,0.0
customerID_C00005324,0.0
customerID_C00005326,0.0
customerID_C00000010,0.0
customerID_C00005328,0.0
customerID_C00005329,0.0
customerID_C00005330,0.0
customerID_C00005331,0.0
customerID_C00005333,0.0
customerID_C00005334,0.0
customerID_C00005335,0.0
customerID_C00005336,0.0
customerID_C00005337,0.0
customerID_C00005338,0.0
customerID_C00005339,0.0
customerID_C00005340,0.0
customerID_C00005341,0.0
customerID_C00005342,0.0
customerID_C00005344,0.0
customerID_C00005345,0.0
customerID_C00005346,0.0
customerID_C00005348,0.0
customerID_C00005349,0.0
customerID_C00005350,0.0
customerID_C00005351,0.0
customerID_C00005352,0.0
customerID_C00005353,0.0
customerID_C00005354,0.0
customerID_C00005355,0.0
customerID_C00005356,0.0
customerID_C00005357,0.0
